title,date,category,venue,venue_url,address,access_url,area,closest_station,advance_price,door_price
"Natsuki Kido, Kenichiro Shinzawa, Kiichiro Komobuchi, Hidenobu Ohtsuki",2017-12-13,"Rock,All Mix,Jazz,Instrumental",Rooster,http://www.ogikubo-rooster.com/main/index.html,"Inoue Bldg B1, Ogikubo 5-16-15, Suginami-ku",,Ogikubo,Ogikubo,,"¥3,000 (+ order)"
"Momiji Kotanagi, Minato Matsuura",2017-12-20,"Alternative,Folk,Acoustic,Pop",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
SETE STAR SEPT,2017-12-20,"Grindcore,Hardcore,Metal,Noise,Punk",Suizokkan,http://naks.biz/suizokukan/,"1-10-7-B1 Hyakuninchou,Shinjuku-ku, Tokyo",http://naks.biz/suizokukan/map/index.html,Shin-Okubo,Near Shin-Okubo station (JR Yamanote Line),2000yen (include 1drink),2000yen (include 1drink)
"THE PATS PATS, POLTA, やなぎさわまちことまちこの恐竜",2017-12-20,Indie-Pop,7th Floor,http://7th-floor.net/,"O-West Bldg 7F 2-3 Maruyama-Cho, Shibuya-Ku",http://7th-floor.net/blocks/index/001,Shibuya,Shibuya,2500円 + 1D,
"JINRIKI DISCO: Meet The Hopes, DJ Kentaro Morimichi, SHOCK☆BOOTS",2017-12-20,Soul,Basement Bar,http://www.toos.co.jp,"5-18-1-B1F, Daizawa, Setagaya-ku",,Shimokitazawa,Shimokitazawa,,¥2500 (Free drink ~23:00)
"borderline case, my way my love, Presence of soul, ナカユビ, more",2017-12-21,"Alternative,Instrumental,Post-Rock,Progressive,Shoegaze",Easygoings,http://www.easygoings.net,"3-43 Yayoi, Koshigaya-shi, Saitama",https://www.easygoingsweb.net/access/,Koshigaya,Koshigaya,2300,2800
"vajuwaju, DEEPFREEZEMANIA, Tangible Smoke",2017-12-21,"Blues,Doom,Free Jazz",Pit Bar,http://ameblo.jp/pitbar,"3-14-10 B1F Nishiogi Minami, Suginami-ku",,Nishi-Ogikubo,Nishi-Ogikubo,"¥1,000","¥1,500"
"LAST STAND: HUH, ごのせん, 風録 (ヨソハヨソ), gloptin",2017-12-21,"Alternative,Experimental,Industrial,Noise,Progressive",Meets,http://meets.rinky.info,Minami-Otsuka 3-50-1,,Otsuka,Otsuka,￥1800,￥2100
"Irieebob, Kaori Yoshimura",2017-12-21,"Acoustic,Pop",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"HIKASHU (ヒカシュー), KERA, 鈴木慶一, INOYAMALAND, マリアンヌ東雲, 海藻姉妹",2017-12-22,All Mix,Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",5000円,
D.A.N.,2017-12-22,Electronic Rock,Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,3500,
"KO.DO.NA, ENDOW SEIJI @ Tatopani",2017-12-22,"Alternative,Avant garde,Free Jazz,Noise",,,,,,,2000JPY,2000JPY
"Nourah, Junko, Melete, Papatya, Romi (Ruhani Bellydance Arts), Akimuse, KGee",2017-12-22,"Ambient,Dance,DJ,Performance",Jicoo Floating Bar,http://www.jicoofloatingbar.com/,"Hinode port, Odaiba port",,Tokyo Bay,"Hinode, Hamamatsucho, Daimon",,3600
"GxFxFx, lantanaquamara, Suthpire, Lifeblood",2017-12-22,"Doom,Grindcore,Metal,Post-Rock",Pit Bar,http://ameblo.jp/pitbar,"3-14-10 B1F Nishiogi Minami, Suginami-ku",,Nishi-Ogikubo,Nishi-Ogikubo,1500JPY,1800JPY
"The Next Minute Vol.8: slag, Yasushi Ishikawa, Nuetama",2017-12-22,"Ambient,Avant garde,Experimental,Improvised,Noise",Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,1500yen,1500yen (+ 1d)
Mystery Meat Vol. 57: Sock it to 'Em,2017-12-22,"DJ,Garage Rock,Punk,Rock n Roll,Soul",Beat Cafe,https://www.facebook.com/beatcafe,"2-13-5-B1, Dogenzaka, Shibuya-ku",,Shibuya,"Shibuya, Shinsen",,Free
"DJs Mr. Ok Jazz, Plainstone, Zafarista",2017-12-23,"All Mix,DJ,World",SUBstore Koenji,http://substore.jimdo.com/,"3-1-12 Koenji Kita, Suginami-ku, Tokyo",https://www.google.co.jp/maps/place/S・U・B+STORE+TOKYO/,Koenji,Koenji,¥500 + 1 drink ¥500,¥500 + 1 drink ¥500
JIGOKU NO COMMUNICATION '17: 47 bands,2017-12-23,"Festival,Mixed Genre,WTF?",Sound Studio DOM,http://soundstudiodom.web.fc2.com/,"3F Koenjiminami 4-25-7, Suginami-ku",,Koenji,Koenji,,¥1000
"COMPACT CLUB, Concierto de la Familia, THE DEAD PAN SPEAKERS, DEEPCOUNT, THE EARTH TEMPLE, more",2017-12-23,"Festival,Mixed Genre",Basement Bar,http://www.toos.co.jp,"5-18-1-B1F, Daizawa, Setagaya-ku",,Shimokitazawa,Shimokitazawa,2500,3000
"Yasuaki Shimizu × Carl Stone, Hair Stylistics × Foodman, Party Killers!, Akiko Nakayama, Akey",2017-12-23,Avant garde,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,2800yen (plus drink),3300yen (plus drink)
"Ken Ikeda, Taku Sugimoto",2017-12-23,"Electronic,Experimental,Improvised",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"¥2,000 w/ 1 free drink"
"Falling Dove, Early Crosss, A Thousand Knives, Kangu, The Applepie, Layer of Generation",2017-12-23,Mixed Genre,Papera,http://currypapera.moo.jp/papelive/forfm.html,"Shinjuku Seven Building, 2-8-1 Shinjuku-ku",http://currypapera.moo.jp/access.html,Shinjuku Gyoenmae,Shinjuku Gyoenmae (Marunouchi line),,Free
"oopnum, los doroncos , みみのこと",2017-12-23,Psychedelic,Hikari No Uma,http://hikarinouma.blogspot.jp/,"B1 1-23-17 Hyakunin-cho, Shinjuku-ku, Tokyo",,Okubo,"Okubo, Shin-Okubo","2,500 + 1 drink","2,500 + 1 drink"
"Hyoruka II: HATA Makiko (dance) + YOSHIMOTO Yumiko (guitar, etc.)",2017-12-24,"Avant garde,Dance,Experimental,Improvised",Kissa Sakaiki,http://sakaiki.modalbeats.com/,"Shinjuku-ku ,Daikyo-cho, 2-4 Yotsuya 3-chome, 1F",,Yotsuya Sanchome,Yotsuya-Sanchome,,"2,000 yen (incls. 1 drink)"
"oopnum, los Doroncos, Miminokoto",2017-12-23,"Garage Rock,Improvised,Krautrock,Noise Rock,Psychedelic",Hikari No Uma,http://hikarinouma.blogspot.jp/,"B1 1-23-17 Hyakunin-cho, Shinjuku-ku, Tokyo",,Okubo,"Okubo, Shin-Okubo",2500,
SIZZLE OHTAKA & MORGAN FISHER: SPECIAL CHRISTMAS CONCERT,2017-12-24,Mixed Genre,Morgan Salon,http://www.morgan-fisher.com/live.html,"2-2-4 Izumi, Suginami-ku, Tokyo 168-0063",https://tinyurl.com/ycyteauj,Daitabashi,Daitabashi,3000 yen,3500 yen
Merry Rockin’ Christmas x 校 閲 ボ ーイ ズ (Koetsu Boys) Vol. 4,2017-12-24,"All Mix,DJ,Electronic Rock,Rock",SUBstore Koenji,http://substore.jimdo.com/,"3-1-12 Koenji Kita, Suginami-ku, Tokyo",https://www.google.co.jp/maps/place/S・U・B+STORE+TOKYO/,Koenji,Koenji,free entrance (1 drink ¥500),
"Taku Sugimoto, Michiko Ogawa, Samuel Dunscombe",2017-12-24,Experimental,Ftarri,http://www.ftarri.com/suidobashi/index.html,"Okano Bld.B1, 1-4-11, Hongo, Bunkyo-ku, Tokyo",,Suidobashi,"Suidobashi, Korakuen, Hongo-sanchome",,1800
"HANE, SARAMI, clalas",2017-12-25,"Pop,Acoustic",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"Jovanni Alone, Namae Wa Mada Nai, Nijio Nabe, Kenta Koyama, Isao Seki",2017-12-26,"Acoustic,All Mix,Alternative",Ongaku No Jikan,http://ongakunojikan.com/,"Shimorenjaku 3-32-4 B1, Mitaka-shi, Tokyo",http://ongakunojikan.com/access.html,Mitaka,Mitaka,1500 yen + 1 order,1500 yen + 1 order
"Tsukiwa ikinari futatsuninari, Hiroko Sawa, Tomoko Shimazaki",2017-12-26,Pop,Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2500 + drink (500)
"FRET LAND (Yoshihiro Arita, Natsuki Kido, Shunji Takenaka)",2017-12-26,"Jazz,Instrumental",FJ's,http://fjslive.com,"5-1-20 Nakameguro, Meguro-ku, Tokyo",,Nakameguro,"Nakameguro, Yutenji","¥3,000 (+ order)","¥3,500 (+ order)"
"Koki Matsui (sax), Ami Ogaeri (piano)",2017-12-26,Jazz,Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,"Tip (for musicians 1000~), drink order, bar charge (800)"
"Brown Scags, Briar, Garrett, 一萬P, ザ・モンキーフリップス",2017-12-27,"Blues,Progressive,Psychedelic,Rock,Rock n Roll",Daisy Bar,http://www.daisybar.jp,"Elsanto Kitazawa B1, Kitazawa 2-2-3, Setagaya-ku",http://www.daisybar.jp/access/index.html,Shimokitazawa,Shimokitazawa,2000,2500
"Tsuharu, Yui Katagata, mori shika, Takuto Ubukata",2017-12-27,"Pop,Acoustic",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"ERA (Akihisa Tsuboi, Natsuki Kido) + Hiroyuki Nanba, Kenji Sato, Youichi Okabe",2017-12-27,"Progressive,Alternative,Instrumental,Avant garde",Silver Elephant,http://www.silver-elephant.com,"2-10-6 B1, Kichijoji Honmachi",http://www.silver-elephant.com/data.html,Kichijoji,Kichijoji,"¥3,500 (+ order)","¥4,000 (+ order)"
"Majutsu no Niwa feat keiko higuchi, Uchu-engine, Shigeki Morohashi",2017-12-27,Psychedelic,Club Doctor,http://www.clubdoctor.co.jp,"Kamiogi 1-16-10 B1, Suginami-ku",,Ogikubo,Ogikubo,2000,2500
"Yuko Araki, Naoki Nomoto, bum, Evil Penguin, ebatee & KNAK28, Manabu ""J"" Murata",2017-12-27,"DJ,Electronic,Experimental,Noise,World",Zu Bar,http://www.zubar.jp/,2-24-1 Higashi Shibuya-ku Tokyo,,Shibuya,,,Entrance Free (1st drink ¥1000)
"Koganei Stardust Jews Harp group, Tadagawa Leo",2017-12-27,Acoustic,Enban,http://enbanschedule.blogspot.jp,2F 3-59-11 Koenji-Minami,,Koenji,Koenji,1500yen w. 1 drink,1500yen w. 1 drink
"5X, BLAST BRAIN, Kissing The Floor, 玉井敬享",2017-12-28,Hard Rock,7th Avenue,http://www2.big.or.jp/~7th/index.html,"B1 252 Yamashita-cho, Naka-ku, Yokohama",http://www2.big.or.jp/~7th/information/map.html?v=2,Yokohama,"Kannai, Nihonodori",3000 yen + 1 d,3500 + 1 d
BORIS,2017-12-28,"Doom,Experimental,Psychedelic,Rock",Unit,http://www.unit-tokyo.com,"Za House Buil. 1-34-17 Ebisu-nishi, Shibuya-ku",,Daikanyama,"Daikanyama, Nakameguro, Ebisu",3500,4000
"Kiyoka, Kudo chan, Miki Yashima",2017-12-13,"Acoustic,Pop",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"Looprider, FogPark, DJ Ian Martin",2017-12-13,Alternative,Ruby Room,http://www.rubyroomtokyo.com,"2F Kasumi Bldg, Dogenzaka 2-25-17, Shibuya",,Shibuya,Shibuya,,Free (2 drinks)
"Seamus Cater, Tetuzi Akiyama",2017-12-13,"Experimental,Folk,Improvised,Alternative,Blues",OTOOTO,http://www.otooto.jp/,"B1, 3-13-10 Kitazawa, Setagayaku",https://goo.gl/maps/B3yidmfNBgx,Higashi Kitazawa,Higashi-Kitazawa (3 min walk),,"¥2,000 w/ 1 free drink"
"Yusei Takahashi (piano), Kousuke Ochiai (bass), Darren Moore (drums)",2017-12-13,"Free Jazz,Improvised,Jazz",Thelonious,http://thelonious.ec-net.jp/,"4-3-1, Higashi Nakano, Nakano-ku",,Higashi-Nakano,,,¥2500/¥1500
"Suguru Takimoto & Reiko Yabe, AKIKO, noobtastic, 'soras",2017-12-14,"Indie,Rock,Pop",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"Throw Back Thursday: DJs Koichiro Odaka, yuuu (harps), OSG, Judy",2017-12-14,"All Mix,DJ,Indie",Knock (Koenji),http://knockkoenji.com,Koenji Minami 3-48-6 B1F,http://knockkoenji.com/access/,Koenji,Koenji,,1000 with drink
"Alexei Borisov, Kei Nakano, Hiroshi Hasegawa, Biki, Argonoise",2017-12-14,Electronic,Zart,https://waka918.wixsite.com/zartyokohama,"2-67 Hanasakicho, Nakaku, Yokohama",https://waka918.wixsite.com/zartyokohama/contact-us,"Sakuragicho, Yokohama",Sakuragicho,,1000
"SATETO, Dustin Wong",2017-12-14,"Experimental,Jazz,Other",Bushbash,http://bushbash.org,"7-28-11 Minami-Koiwa, Edogawa-ku",,Koiwa,Koiwa,2500,2500
"Judith Hamann (cello), YOSHIMOTO Yumiko (guitar, etc.)",2017-12-14,"Avant garde,Experimental,Improvised",Flying Teapot,http://flyingteapot1997.wixsite.com/ekoda-flying-teapot,"Enomoto Bldg B1F, 27-7 Sakae-cho, Nerima-ku",,Ekoda,Ekoda,,"1,500yen + 1 drink"
"Francesca Han (p), Keigo Iwami (b), Darren Moore (d)",2017-12-14,"Improvised,Jazz",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,¥800 bar charge ¥1000〜musician donation
"TANAKA Jyuri, OGINO Kazuo, Louis INAGE, Itsuro1×2_6, MIYOSHI Izuru, NASHIKI Chizuru",2017-12-14,"Avant garde,Experimental,Indie,Indie-Rock,Psychedelic",Yellow Vision,http://www.yellowvision.jp/,"Asagaya 2-chome Bldg B1, 2-2-2 Asagaya-kita",http://www.yellowvision.jp/Access.html,Asagaya,Asagaya,,"1,000 yen + 1 drink order"
"Natsuki Kido, Hitomi Nishiyama, Hiroshi Yoshino",2017-12-15,"Acoustic,Jazz",FJ's,http://fjslive.com,"5-1-20 Nakameguro, Meguro-ku, Tokyo",,Nakameguro,"Nakameguro, Yutenji",,
"Suppaband, Saitto Elettrico Good Sound, pagtas",2017-12-15,"Experimental,Indie,Psych-Folk",Forestlimit,http://forestlimit.com/fl/,"B1F Hatagaya KODA Bldg, 2-8-15 Hatagaya, Shibuyaku",,Hatagaya,Hatagaya,,¥2000 (1d付)
Mono-nykus,2017-12-15,"Avant garde,Experimental,Improvised,Instrumental,Noise",Clop Clop,http://www.clopclop.jp/,"3-39-11 Shouan, Suginami-ku, Tokyo",,Nishi-Ogikubo,,¥2000,¥2000
"DMBQ, ENDON, KILLER-BONG",2017-12-15,"Metal,Noise,Noise Rock,Psychedelic",UFO Club,http://www.ufoclub.jp,"Harmony Hills B1F 1-11-6 Koenji-Minami,Suginami-ku",http://www.ufoclub.jp/access/,Higashi-Koenji,Higashi-Koenji,2500,3000
"Haruka Okabe, Kosame Nishiyama, Hikari Nosaka",2017-12-15,Pop,Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"Arnold Dreyblatt SOLO, Kafka's Ibiki",2017-12-15,Minimal,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,adv.4000円 / student w.id 3000円 (plus drink),door 4500円 (plus drink)
Mika Bat Tribute Night: MELLViNS,2017-12-15,Garage Rock,Heavy Sick,http://www.heavysick.co.jp/club/index.html,"Nishihara 2-27-4 B1, Shibuya-ku",,Hatagaya,Hatagaya,,"¥1,000 (includes 2 drink tickets)"
"FUMITAKA ANZAI, JUN OSUGA",2017-12-16,"Electro,Electronic,Electro-Pop,Synth-pop,Techno",OTOlab,http://otolab.xyz,"2-16-10 Matsuzaki Bldg. 3F, Umezato, Suginami-ku",,Shin-Koenji,Shin-Koenji,,"3,000yen"
"Guitar Wolf, Katte Ni Shiyagaré, Soulcrap, many more",2017-12-16,"Garage Rock,Lo-Fi,Mixed Genre",Basement Bar,http://www.toos.co.jp,"5-18-1-B1F, Daizawa, Setagaya-ku",,Shimokitazawa,Shimokitazawa,"¥3,500","¥4,000"
"Cage In, an evening of John Cage works performed by: 川島素晴, 木洩れ日エレキ, macaroom, 木石南 @ Monten Hall",2017-12-16,"Art,Avant garde,Classical,Electronic,Experimental",,,,,,,¥1000 (¥500 for students),¥1500 (¥1000 for students)
"zArAmE, wotzit, second apartment, IN THE SUN, Solvent Cobalt, テンテンコ, MOONSCAPE",2017-12-16,"Electronic,Industrial,Other,Punk,Synth-pop",Bushbash,http://bushbash.org,"7-28-11 Minami-Koiwa, Edogawa-ku",,Koiwa,Koiwa,2500,2800
The Ramona Flowers,2017-12-16,Indie-Rock,Astro Hall,http://www.astro-hall.com,"New Wave Harajuku, B1, 4-32-12 Jingumae",http://www.astro-hall.com/access/,Harajuku,"Harajuku, Meijijingumae, Omotesando",4000,
"H. Amit Roy, Kunio Sugai, Akiko Kokubu, Yusuke Suzuki, Yuichi Sekiguchi, Miki Shimada, Shuhei Miyaki",2017-12-16,World,Otoya-Kintoki,http://www2.u-netsurf.ne.jp/~otokin,"Suginami-ku Nishi, Ogikita 2-2-14 B1",,Nishi-Ogikubo,Nishi-Ogikubo,,3500 
"Tabletop Guitars + 片岡フグリ + 100take, HUH + Fuyama Yousuke, 花園distance, Party Killers!, DJ yuki kaneko",2017-12-16,"Abstract,Improvised,Noise",Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",2000 + 1 drink,2000 + 1 drink
"It's Time For Africa: DJs Mr OK Jazz, Plainstone, Richard, Zafarista, Pallaksch, MPFlapp",2017-12-16,"World,DJ",Li-Po,http://li-po.jp/,"sunx prime bld. 4F-A, 22-11 shibuya 3-chome",http://li-po.jp/?page_id=3748,Shibuya,Shibuya,,¥1000
"Yukaと友だち (Yuka with Friends), yukö, 藤井政英 ＋ 南部輝久",2017-12-16,"Psychedelic,Psych-Folk",Yellow Vision,http://www.yellowvision.jp/,"Asagaya 2-chome Bldg B1, 2-2-2 Asagaya-kita",http://www.yellowvision.jp/Access.html,Asagaya,Asagaya,"1,500yen + 1 Drink","1,500yen + 1 Drink"
"Yuma Takeshita, Toshimaru Nakamura, Tetuzi Akiyama, Mitsuhisa Sakaguchi",2017-12-16,"Abstract,Experimental,Improvised,Noise",Ftarri,http://www.ftarri.com/suidobashi/index.html,"Okano Bld.B1, 1-4-11, Hongo, Bunkyo-ku, Tokyo",,Suidobashi,"Suidobashi, Korakuen, Hongo-sanchome",,2000JPY
 Arnold Dreyblatt Tokyo Ensemble 2017,2017-12-16,Minimal,Super Deluxe,http://www.super-deluxe.com,"B1F 3-1-25 Nishi Azabu, Minato-ku",https://www.super-deluxe.com/map/,Roppongi,Roppongi,adv.4000円 / student w.id 3000円 (plus drink),door 4500円 (plus drink)
"NO-SATSU BATTERY, シベリアンハスキーズ, Float down the liffey, CAUCUS, the terminal stage, magic love ",2017-12-17,Shoegaze,High,http://www.koenji-high.com,4-30-1 Koenji-Minami,http://koenji-high.com/access/,Koenji,Koenji,"2,500","3,000"
"THE DUO (Daisuke Suzuki, Natsuki Kido)",2017-12-17,"Jazz,Acoustic",Cafe Beulmans ,http://cafebeulmans.com/,"2F 6-16-5 Seijo, Setagaya-ku, Tokyo",http://cafebeulmans.com/access,Seijogakuenmae,Seijogakuenmae,,"¥2,800 (+ 2 order〜)"
"DEATH HORN, ARISE, DETESTARD, RISINGFALL, DISASTER, alt of the society",2017-12-17,"Death Metal,Hardcore,Hard Rock,Metal",Pit Bar,http://ameblo.jp/pitbar,"3-14-10 B1F Nishiogi Minami, Suginami-ku",,Nishi-Ogikubo,Nishi-Ogikubo,"¥2,000","¥2,300"
"音1000000000/1000000000, SSQ, THE NESO, UMIBACHI, Neru Qoo Nelu",2017-12-17,Post-Punk,Goodman,http://www.clubgoodman.com,"A.S Building B1F, 55, Kanda-Sakumagashi, Chiyodaku",http://www.clubgoodman.com/access.html,Akihabara,Akihabara,2000,2500
"Concierto de la Familia, Viviankrist + risaripa (Gallhammer), Funeral Moth, Miasma Death, moshimoshi",2017-12-17,"Ambient,Death Metal,Doom,DJ,Industrial",Forestlimit,http://forestlimit.com/fl/,"B1F Hatagaya KODA Bldg, 2-8-15 Hatagaya, Shibuyaku",,Hatagaya,Hatagaya,2000YEN,2000YEN
TRAVESSIA,2017-12-17,"Jazz,World",SUBstore Koenji,http://substore.jimdo.com/,"3-1-12 Koenji Kita, Suginami-ku, Tokyo",https://www.google.co.jp/maps/place/S・U・B+STORE+TOKYO/,Koenji,Koenji,¥1200 + 1 drink ¥500,
"SCHLAASSS (from France), Pnnonpenh Model feat. Jun Togawa, The Ningen, Tetsuo",2017-12-17,New Wave,Club Que,http://www.ukproject.com/que/index.html,"BigBen Building B2F, 2-5-2 Kitazawa",http://www.ukproject.com/que/access/,Shimokitazawa,Shimokitazawa,3800yen + D,4300yen + D
"DJ Topgear, La Belles Biologie, Rubi Lopossa, Umaneko, Fidel 500, Fallopian Disco Huh",2017-12-17,"Electronic,Experimental,Lo-Fi,Noise,Other",Soup,http://ochiaisoup.tumblr.com/,"B1F Mitaka Building 3-9-10 Kami-Ochiai,Shinjuku-ku",,Ochiai,"Ochiai, Higashi-Nakano, Nakai",,¥1500 + drink order
"Christof Migone, Marla Hlady, and Takahiro Kawaguchi",2017-12-17,"Avant garde,Experimental,Improvised",Ftarri,http://www.ftarri.com/suidobashi/index.html,"Okano Bld.B1, 1-4-11, Hongo, Bunkyo-ku, Tokyo",,Suidobashi,"Suidobashi, Korakuen, Hongo-sanchome","2,000 yen","2,000 yen"
"Kaworuko Baba, Yuko Tomiyama",2017-12-17,Pop,Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
"Honoka Sakata, Kahori, Garasha, Arina Oka",2017-12-18,"Pop,Acoustic",Koenji U-hA,http://coffeeuha.web.fc2.com/,"Ems Bldg. 4-4-12 Koenji-minami, Suginami-ku, Tokyo",http://coffeeuha.web.fc2.com/access.html,Koenji,Koenji,,2000 + drink (500)
Sunny Day Service,2017-12-18,"Alternative,Indie-Pop",Liquidroom,http://www.liquidroom.net,"3-16-6 Higashi, Shibuya-ku, Tokyo",http://www.liquidroom.net/access/,Ebisu,Ebisu,4000,
"Natsuki Kido, Kenji Sato, Kazuhisa ""Roger"" Takahashi",2017-12-18,Hard Rock,IkeBECK,http://www.ikebeck.tokyo,"2-11, Kandasakumacho, Chiyoda-ku, Tokyo",,Akihabara,Akihabara,"¥2,800 (+ order)","¥3,300 (+ order)"
"trio SONONI (Kaori Nishijima (pf, vo),Motohiko Ichino (gt), Akira Sotoyama (ds))",2017-12-18,"Acoustic,All Mix,Alternative,Ambient",Apollo,http://ameblo.jp/430416apollo/,"B1 2-9-22 Kitazawa, Setagaya-ku",http://ameblo.jp/430416apollo/entry-12101940478.html,Shimokitazawa,Shimokitazawa,,800 + order + donation for music
Tumo with Rabito Arimoto,2017-12-18,"Abstract,Experimental,Improvised,Noise",Bar Isshee,http://www.bloc.jp/barisshee/,"3-36-11-B1, Sendagi, Bunkyo-ku",,Sendagi,Sendagi,,donation + 500 yen + order
"BOLBORETA (from Galicia), CARIBBEAN DANDY SELECTA, THE CAVEMANS, ☆マーレーズ☆, バスクのスポーツ, more",2017-12-19,"Ska,Latin,Funk,Dub,Reggae",Basement Bar,http://www.toos.co.jp,"5-18-1-B1F, Daizawa, Setagaya-ku",,Shimokitazawa,Shimokitazawa,"￥3,000 (+1D)","￥3,500 (+1D)"
JUKEBOXX EVENING live & Dj,2017-12-19,"Acoustic,DJ,Reggae,World",OPEN,https://facebook.com/Reggae-DUB-club-OPEN-209137905858073/,"2-5-15 Shinjuku, Tokyo",,Shinjuku,Shinjuku Sanchome,FREE ENTRANCE,
Future Islands,2017-12-19,"Indie,New Wave,Synth-pop",WWW X,http://www-shibuya.jp/wwwx/,"2F Rise Bldg, 13-17 Udagawacho, Shibuya-ku",,Shibuya,Shibuya,6300,
"Kyoko Kuroda, Natsuki Kido",2017-12-19,"Avant garde,Acoustic,Free Jazz,Instrumental",Mandala 1,http://www.mandala.gr.jp/man1.html,"1-5-2 Minamicho, Kichijoji, Musashino-shi, Tokyo",,Kichijoji,Kichijoji,"¥3,000 (+ order)","¥3,300 (+ order)"
"SETE STAR SEPT, UNRUCH, HALBACH, HAIGAN, VOLCANO",2017-12-19,"Alternative,Grindcore,Hardcore,WTF?",Heaven's Door,http://www.geocities.jp/xxxheavensdoorxxx,1-33-19 B1 Sangenjyaya,,Sangenjaya,Sangenjaya,2000yen,2500yen
JAZZ ART SENGAWA,2017-09-16,"Improvised,Jazz,Festival,Film",Sengawa Theater,http://www.sengawa-gekijo.jp/,東京都調布市仙川町1-21-5,,Sengawa,,,
"Aoki takamasa, Galcid, Lauren Ritter, Justin Marchacos, Sugai Ken, Hi'Spec, more",2017-09-08,"Ambient,Electronic",Contact,http://www.contacttokyo.com/,"B2F 2-10-12 DOGENZAKA, SHIBUYA-KU",http://www.contacttokyo.com/access/,Shibuya,Shibuya,,3500
"Free,I do, tranquil life, youthmemory, FORT, falls, cattle, CHIIO, switchblade",2017-09-02,"Dream-pop,Indie-Rock,Shoegaze",Three,http://www.toos.co.jp/3/index.html,"Kitazawa 5-18-1 B1F, Setagaya-ku, Tokyo",http://www.toos.co.jp/3/3_access.html,Shimokitazawa,"Shimokitazawa, Setagaya-Daita",2000,2300
"Eri Liao Trio (Eri Liao, Falcon, Ryohei Komaki) + Natsuki Kido",2017-08-09,"Acoustic,Jazz",Saravah Tokyo,http://l-amusee.com/saravah/,"B1 Shibuya CROSSROAD bldg., 1-29-1 Shoto, Shibuya",,Shibuya,"Shinsen, Shibuya","¥3,500","¥4,000"
